index,Design No.,Stock,Category,Color,SKU_Cleaned
6477,JNE3870,4.0,DRESS,Orange,JNE3870-DR
6478,JNE3870,3.0,DRESS,Orange,JNE3870-DR
6480,JNE3870,6.0,DRESS,Orange,JNE3870-DR
6482,JNE3870,5.0,DRESS,Orange,JNE3870-DR
6504,JNE3878,24.0,KURTA,Wine,JNE3878-KR
6507,JNE3878,16.0,KURTA,Wine,JNE3878-KR
6509,JNE3878,27.0,KURTA,Wine,JNE3878-KR
6510,JNE3878,3.0,KURTA,Wine,JNE3878-KR
6511,JNE3879,16.0,DRESS,Turquoise,JNE3879-DR
6512,JNE3879,20.0,DRESS,Turquoise,JNE3879-DR
6514,JNE3879,17.0,DRESS,Turquoise,JNE3879-DR
6516,JNE3879,12.0,DRESS,Turquoise,JNE3879-DR
6517,JNE3879,5.0,DRESS,Turquoise,JNE3879-DR
6524,JNE3880,17.0,DRESS,Peach,JNE3880-DR
6526,JNE3881,3.0,DRESS,Blue,JNE3881-DR
6529,JNE3881,6.0,DRESS,Blue,JNE3881-DR
6546,JNE3887,17.0,KURTA,White,JNE3887-KR
6547,JNE3887,16.0,KURTA,White,JNE3887-KR
6549,JNE3887,30.0,KURTA,White,JNE3887-KR
6552,JNE3887,29.0,KURTA,White,JNE3887-KR
6556,JNE3888,28.0,KURTA,Multicolor,JNE3888-KR
6559,JNE3888,30.0,KURTA,Multicolor,JNE3888-KR
6609,JNE3896,5.0,KURTA,Wine,JNE3896-KR
6610,JNE3896,12.0,KURTA,Wine,JNE3896-KR
6611,JNE3896,14.0,KURTA,Wine,JNE3896-KR
6612,JNE3896,12.0,KURTA,Wine,JNE3896-KR
6613,JNE3896,9.0,KURTA,Wine,JNE3896-KR
6614,JNE3896,14.0,KURTA,Wine,JNE3896-KR
6615,JNE3896,7.0,KURTA,Wine,JNE3896-KR
6616,JNE3897,17.0,KURTA,Rust,JNE3897-KR
6619,JNE3897,28.0,KURTA,Rust,JNE3897-KR
6620,JNE3897,22.0,KURTA,Rust,JNE3897-KR
6621,JNE3897,30.0,KURTA,Rust,JNE3897-KR
6622,JNE3897,20.0,KURTA,Rust,JNE3897-KR
6623,JNE3898,17.0,KURTA,Sea Green,JNE3898-KR
6624,JNE3898,19.0,KURTA,Sea Green,JNE3898-KR
6626,JNE3898,23.0,KURTA,Sea Green,JNE3898-KR
6627,JNE3898,23.0,KURTA,Sea Green,JNE3898-KR
6628,JNE3898,21.0,KURTA,Sea Green,JNE3898-KR
6629,JNE3898,24.0,KURTA,Sea Green,JNE3898-KR
6630,JNE3899,12.0,KURTA,Yellow,JNE3899-KR
6631,JNE3899,24.0,KURTA,Yellow,JNE3899-KR
6632,JNE3899,22.0,KURTA,Yellow,JNE3899-KR
6633,JNE3899,22.0,KURTA,Yellow,JNE3899-KR
6634,JNE3899,22.0,KURTA,Yellow,JNE3899-KR
6635,JNE3899,17.0,KURTA,Yellow,JNE3899-KR
6636,JNE3899,12.0,KURTA,Yellow,JNE3899-KR
6637,JNE3900,28.0,KURTA,Teal,JNE3900-KR
6638,JNE3900,21.0,KURTA,Teal,JNE3900-KR
6639,JNE3900,28.0,KURTA,Teal,JNE3900-KR
6640,JNE3900,20.0,KURTA,Teal,JNE3900-KR
6641,JNE3900,22.0,KURTA,Teal,JNE3900-KR
6642,JNE3900,23.0,KURTA,Teal,JNE3900-KR
6643,JNE3900,19.0,KURTA,Teal,JNE3900-KR
6651,JNE3902,15.0,KURTA,Pink,JNE3902-KR
6652,JNE3902,17.0,KURTA,Pink,JNE3902-KR
6653,JNE3902,15.0,KURTA,Pink,JNE3902-KR
6654,JNE3902,19.0,KURTA,Pink,JNE3902-KR
6655,JNE3902,26.0,KURTA,Pink,JNE3902-KR
6656,JNE3902,11.0,KURTA,Pink,JNE3902-KR
6657,JNE3902,15.0,KURTA,Pink,JNE3902-KR
6664,JNE3903,30.0,KURTI,Brown,JNE3903-KR
6665,JNE3904,10.0,DRESS,Light Pink,JNE3904-DR
6666,JNE3904,7.0,DRESS,Light Pink,JNE3904-DR
6667,JNE3904,12.0,DRESS,Light Pink,JNE3904-DR
6668,JNE3904,5.0,DRESS,Light Pink,JNE3904-DR
6669,JNE3904,29.0,DRESS,Light Pink,JNE3904-DR
6670,JNE3904,12.0,DRESS,Light Pink,JNE3904-DR
6671,JNE3904,11.0,DRESS,Light Pink,JNE3904-DR
6672,JNE3905,4.0,DRESS,OFF WHITE,JNE3905-DR
6673,JNE3905,4.0,DRESS,OFF WHITE,JNE3905-DR
6674,JNE3905,5.0,DRESS,OFF WHITE,JNE3905-DR
6675,JNE3905,3.0,DRESS,OFF WHITE,JNE3905-DR
6676,JNE3905,12.0,DRESS,OFF WHITE,JNE3905-DR
6678,JNE3905,4.0,DRESS,OFF WHITE,JNE3905-DR
6720,JNE3924,27.0,TOP,MINT,JNE3924-TU
6742,JNE3928,3.0,KURTA,OFF WHITE,JNE3928-KR
6743,JNE3928,4.0,KURTA,OFF WHITE,JNE3928-KR
6744,JNE3928,4.0,KURTA,OFF WHITE,JNE3928-KR
6745,JNE3928,5.0,KURTA,OFF WHITE,JNE3928-KR
6746,JNE3928,4.0,KURTA,OFF WHITE,JNE3928-KR
6747,JNE3928,5.0,KURTA,OFF WHITE,JNE3928-KR
6748,JNE3928,3.0,KURTA,OFF WHITE,JNE3928-KR
6749,LEGG-AN208-MUSTARD,18.0,AN : LEGGINGS,Mustard,AN208-UTARD
6750,LEGG-AN208-MUSTARD,5.0,AN : LEGGINGS,Mustard,AN208-UTARD
6751,LEGG-AN208-MUSTARD,23.0,AN : LEGGINGS,Mustard,AN208-UTARD
6752,LEGG-AN208-MUSTARD,21.0,AN : LEGGINGS,Mustard,AN208-UTARD
6753,LEGG-AN208-MUSTARD,17.0,AN : LEGGINGS,Mustard,AN208-UTARD
6756,MEN5001,11.0,KURTA,Blue,EN5001-KR
6758,MEN5001,4.0,KURTA,Blue,EN5001-KR
6760,MEN5002,12.0,KURTA,Blue,EN5002-KR
6761,MEN5002,19.0,KURTA,Blue,EN5002-KR
6762,MEN5002,6.0,KURTA,Blue,EN5002-KR
6763,MEN5002,12.0,KURTA,Blue,EN5002-KR
6764,MEN5002,4.0,KURTA,Blue,EN5002-KR
6765,MEN5002,5.0,KURTA,Blue,EN5002-KR
6766,MEN5003,21.0,KURTA,Black,EN5003-KR
6767,MEN5003,31.0,KURTA,Black,EN5003-KR
6768,MEN5003,18.0,KURTA,Black,EN5003-KR
6769,MEN5003,17.0,KURTA,Black,EN5003-KR
6770,MEN5003,4.0,KURTA,Black,EN5003-KR
6771,MEN5003,11.0,KURTA,Black,EN5003-KR
6772,MEN5004,5.0,KURTA,Blue,EN5004-KR
6773,MEN5004,3.0,KURTA,Blue,EN5004-KR
6774,MEN5004,9.0,KURTA,Blue,EN5004-KR
6775,MEN5004,11.0,KURTA,Blue,EN5004-KR
6776,MEN5004,3.0,KURTA,Blue,EN5004-KR
6778,MEN5005,4.0,KURTA,Multicolor,EN5005-KR
6779,MEN5005,3.0,KURTA,Multicolor,EN5005-KR
6782,MEN5005,6.0,KURTA,Multicolor,EN5005-KR
6783,MEN5005,7.0,KURTA,Multicolor,EN5005-KR
6784,MEN5006,20.0,KURTA,Brown,EN5006-KR
6785,MEN5006,25.0,KURTA,Brown,EN5006-KR
6786,MEN5006,26.0,KURTA,Brown,EN5006-KR
6787,MEN5006,16.0,KURTA,Brown,EN5006-KR
6788,MEN5006,26.0,KURTA,Brown,EN5006-KR
6790,MEN5007,30.0,KURTA,Blue,EN5007-KR
6791,MEN5007,31.0,KURTA,Blue,EN5007-KR
6792,MEN5007,4.0,KURTA,Blue,EN5007-KR
6793,MEN5007,30.0,KURTA,Blue,EN5007-KR
6794,MEN5007,24.0,KURTA,Blue,EN5007-KR
6795,MEN5007,3.0,KURTA,Blue,EN5007-KR
6796,MEN5008,11.0,KURTA,Blue,EN5008-KR
6797,MEN5008,3.0,KURTA,Blue,EN5008-KR
6798,MEN5008,5.0,KURTA,Blue,EN5008-KR
6800,MEN5008,5.0,KURTA,Blue,EN5008-KR
6802,MEN5009,12.0,KURTA,Maroon,EN5009-KR
6803,MEN5009,16.0,KURTA,Maroon,EN5009-KR
6805,MEN5009,8.0,KURTA,Maroon,EN5009-KR
6806,MEN5009,5.0,KURTA,Maroon,EN5009-KR
6807,MEN5009,3.0,KURTA,Maroon,EN5009-KR
6809,MEN5010,9.0,KURTA,Blue,EN5010-KR
6810,MEN5010,8.0,KURTA,Blue,EN5010-KR
6811,MEN5010,3.0,KURTA,Blue,EN5010-KR
6812,MEN5010,5.0,KURTA,Blue,EN5010-KR
6813,MEN5010,4.0,KURTA,Blue,EN5010-KR
6814,MEN5011,7.0,KURTA,Blue,EN5011-KR
6815,MEN5011,9.0,KURTA,Blue,EN5011-KR
6816,MEN5011,4.0,KURTA,Blue,EN5011-KR
6817,MEN5011,9.0,KURTA,Blue,EN5011-KR
6818,MEN5011,4.0,KURTA,Blue,EN5011-KR
6819,MEN5011,3.0,KURTA,Blue,EN5011-KR
6822,MEN5012,21.0,KURTA,Blue,EN5012-KR
6825,MEN5012,3.0,KURTA,Blue,EN5012-KR
6826,MEN5013,7.0,KURTA,Maroon,EN5013-KR
6827,MEN5013,5.0,KURTA,Maroon,EN5013-KR
6828,MEN5013,5.0,KURTA,Maroon,EN5013-KR
6829,MEN5013,11.0,KURTA,Maroon,EN5013-KR
6830,MEN5013,6.0,KURTA,Maroon,EN5013-KR
6832,MEN5014,26.0,KURTA,Orange,EN5014-KR
6834,MEN5014,28.0,KURTA,Orange,EN5014-KR
6835,MEN5014,14.0,KURTA,Orange,EN5014-KR
6836,MEN5014,8.0,KURTA,Orange,EN5014-KR
6837,MEN5014,8.0,KURTA,Orange,EN5014-KR
6838,MEN5015,11.0,KURTA,Pink,EN5015-KR
6839,MEN5015,26.0,KURTA,Pink,EN5015-KR
6841,MEN5015,16.0,KURTA,Pink,EN5015-KR
6842,MEN5015,4.0,KURTA,Pink,EN5015-KR
6845,MEN5016,4.0,KURTA,Teal,EN5016-KR
6846,MEN5016,7.0,KURTA,Teal,EN5016-KR
6848,MEN5016,3.0,KURTA,Teal,EN5016-KR
6849,MEN5016,7.0,KURTA,Teal,EN5016-KR
6851,MEN5017,4.0,KURTA,Black,EN5017-KR
6852,MEN5017,11.0,KURTA,Black,EN5017-KR
6853,MEN5017,4.0,KURTA,Black,EN5017-KR
6855,MEN5017,3.0,KURTA,Black,EN5017-KR
